time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz,tracked_trajectory_x,tracked_trajectory_y,tracked_trajectory_z,tracked_trajectory_vx,tracked_trajectory_vy,tracked_trajectory_vz
54,42163673.042317,166031.550261,0.000000,-12.107286,3074.642451,0.000000,42163679.665121,166231.567840,-0.000000,-11.904795,3074.642990,-0.000000,0.000000,0.000000,0.000000,0.001622,0.000013,0.000000,10.800000,200.000000,0.000000,0.200000,0.000000,0.000000
55,42163660.821806,169106.192263,0.000000,-12.331494,3074.641560,0.000000,42163667.647909,169306.210387,-0.000000,-12.127413,3074.642111,-0.000000,0.000000,0.000000,0.000000,0.001563,0.000013,0.000000,11.000000,200.000000,0.000000,0.200000,0.000000,0.000000
56,42163648.377087,172180.833366,0.000000,-12.555702,3074.640652,0.000000,42163655.408049,172380.852048,-0.000000,-12.350090,3074.641216,-0.000000,0.000000,0.000000,0.000000,0.001504,0.000014,0.000000,11.200000,200.000000,0.000000,0.200000,0.000000,0.000000
57,42163635.708161,175255.473553,0.000000,-12.779909,3074.639729,0.000000,42163642.945482,175455.492806,-0.000000,-12.572825,3074.640305,-0.000000,0.000000,0.000000,0.000000,0.001447,0.000014,0.000000,11.400000,200.000000,0.000000,0.200000,0.000000,0.000000
58,42163622.815026,178330.112809,0.000000,-13.004117,3074.638789,0.000000,42163630.260152,178530.132644,-0.000000,-12.795616,3074.639379,-0.000000,0.000000,0.000000,0.000000,0.001391,0.000015,0.000000,11.600000,200.000000,0.000000,0.200000,0.000000,0.000000
59,42163609.697685,181404.751116,0.000000,-13.228324,3074.637832,0.000000,42163617.352003,181604.771549,-0.000000,-13.018463,3074.638436,-0.000000,0.000000,0.000000,0.000000,0.001336,0.000015,0.000000,11.800000,200.000000,0.000000,0.200000,0.000000,0.000000
60,42163596.356135,184479.388458,0.000000,-13.452532,3074.636860,0.000000,42163604.220980,184679.409502,-0.000000,-13.241364,3074.637478,-0.000000,0.000000,0.000000,0.000000,0.001282,0.000016,0.000000,12.000000,200.000000,0.000000,0.200000,0.000000,0.000000
61,42163582.790379,187554.024820,0.000000,-13.676739,3074.635871,0.000000,42163590.867029,187754.046490,-0.000000,-13.464318,3074.636504,-0.000000,0.000000,0.000000,0.000000,0.001229,0.000016,0.000000,12.200000,200.000000,0.000000,0.200000,0.000000,0.000000
62,42163569.000415,190628.660184,0.000000,-13.900947,3074.634865,0.000000,42163577.290097,190828.682495,-0.000000,-13.687325,3074.635514,-0.000000,0.000000,0.000000,0.000000,0.001177,0.000017,0.000000,12.400000,200.000000,0.000000,0.200000,0.000000,0.000000
63,42163554.986243,193703.294534,0.000000,-14.125154,3074.633843,0.000000,42163563.490132,193903.317502,-0.000000,-13.910383,3074.634508,-0.000000,0.000000,0.000000,0.000000,0.001126,0.000017,0.000000,12.600000,200.000000,0.000000,0.200000,0.000000,0.000000
64,42163540.747865,196777.927855,0.000000,-14.349361,3074.632805,0.000000,42163549.467083,196977.951495,-0.000000,-14.133491,3074.633486,0.000000,0.000000,0.000000,0.000000,0.001077,0.000018,0.000000,12.800000,200.000000,0.000000,0.200000,0.000000,0.000000
65,42163526.285279,199852.560129,0.000000,-14.573568,3074.631751,0.000000,42163535.220902,200052.584458,-0.000000,-14.356648,3074.632448,0.000000,0.000000,0.000000,0.000000,0.001023,0.000018,0.000000,13.000000,200.000000,0.000000,0.200000,0.000000,0.000000
66,42163511.598486,202927.191340,0.000000,-14.797775,3074.630680,0.000000,42163520.751539,203127.216375,-0.000000,-14.579854,3074.631395,0.000000,0.000000,0.000000,0.000000,0.000975,0.000019,0.000000,13.200000,200.000000,0.000000,0.200000,0.000000,0.000000
67,42163496.687486,206001.821472,0.000000,-15.021982,3074.629593,0.000000,42163506.058946,206201.847231,-0.000000,-14.803107,3074.630325,0.000000,0.000000,0.000000,0.000000,0.000929,0.000019,0.000000,13.400000,200.000000,0.000000,0.200000,0.000000,0.000000
68,42163481.552280,209076.450509,0.000000,-15.246189,3074.628489,0.000000,42163491.143078,209276.477010,-0.000000,-15.026405,3074.629240,0.000000,0.000000,0.000000,0.000000,0.000883,0.000020,0.000000,13.600000,200.000000,0.000000,0.200000,0.000000,0.000000
