time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz
85,7977508.765670,599426.043872,0.000000,-528.895328,7038.846347,0.000000,7977308.960860,599434.729404,0.000000,-528.891020,7038.961234,0.000000,0.000000,0.000000,0.000000,0.000348,0.000312,0.000000
86,7976976.734043,606464.653641,0.000000,-535.105752,7038.376971,0.000000,7976776.933562,606473.454197,0.000000,-535.101402,7038.492128,0.000000,0.000000,0.000000,0.000000,0.000348,0.000311,0.000000
87,7976438.492202,613502.791267,0.000000,-541.315759,7037.902116,0.000000,7976238.696092,613511.707115,0.000000,-541.311368,7038.017541,0.000000,0.000000,0.000000,0.000000,0.000348,0.000310,0.000000
88,7975894.040567,620540.451270,0.000000,-547.525345,7037.421781,0.000000,7975694.248868,620549.482678,0.000000,-547.520913,7037.537474,0.000000,0.000000,0.000000,0.000000,0.000347,0.000310,0.000000
89,7975343.379560,627577.628171,0.000000,-553.734505,7036.935967,0.000000,7975143.592314,627586.775408,0.000000,-553.730032,7037.051927,0.000000,0.000000,0.000000,0.000000,0.000347,0.000309,0.000000
90,7974786.509612,634614.316493,0.000000,-559.943233,7036.444676,0.000000,7974586.726858,634623.579823,0.000000,-559.938721,7036.560901,0.000000,0.000000,0.000000,0.000000,0.000347,0.000309,0.000000
91,7974223.431154,641650.510756,0.000000,-566.151526,7035.947906,0.000000,7974023.652934,641659.890445,0.000000,-566.146973,7036.064395,0.000000,0.000000,0.000000,0.000000,0.000346,0.000308,0.000000
92,7973654.144626,648686.205484,0.000000,-572.359378,7035.445659,0.000000,7973454.370979,648695.701795,0.000000,-572.354785,7035.562411,0.000000,0.000000,0.000000,0.000000,0.000346,0.000308,0.000000
93,7973078.650470,655721.395198,0.000000,-578.566785,7034.937934,0.000000,7972878.881436,655731.008394,0.000000,-578.562152,7035.054949,0.000000,0.000000,0.000000,0.000000,0.000346,0.000307,0.000000
94,7972496.949135,662756.074421,0.000000,-584.773741,7034.424733,0.000000,7972297.184754,662765.804766,0.000000,-584.769068,7034.542009,0.000000,0.000000,0.000000,0.000000,0.000346,0.000307,0.000000
95,7971909.041073,669790.237678,0.000000,-590.980242,7033.906055,0.000000,7971709.281384,669800.085431,0.000000,-590.975530,7034.023592,0.000000,0.000000,0.000000,0.000000,0.000345,0.000306,0.000000
96,7971314.926742,676823.879491,0.000000,-597.186283,7033.381901,0.000000,7971115.171785,676833.844912,0.000000,-597.181531,7033.499698,0.000000,0.000000,0.000000,0.000000,0.000345,0.000306,0.000000
97,7970714.606604,683856.994385,0.000000,-603.391859,7032.852271,0.000000,7970514.856419,683867.077734,0.000000,-603.387068,7032.970327,0.000000,0.000000,0.000000,0.000000,0.000345,0.000305,0.000000
98,7970108.081127,690889.576885,0.000000,-609.596965,7032.317167,0.000000,7969908.335752,690899.778419,0.000000,-609.592136,7032.435479,0.000000,0.000000,0.000000,0.000000,0.000344,0.000305,0.000000
