time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz,tracked_trajectory_x,tracked_trajectory_y,tracked_trajectory_z,tracked_trajectory_vx,tracked_trajectory_vy,tracked_trajectory_vz
53,9994401.122447,334552.061328,0.000000,-211.218847,6309.947638,0.000000,9994406.653202,334752.166496,0.000000,-211.061196,6309.951448,-0.000000,0.000000,0.000000,0.000000,0.000536,0.000195,-0.000000,10.600000,200.000000,0.000000,0.200000,0.000000,0.000000
54,9994187.891809,340861.941204,0.000000,-215.202579,6309.813041,0.000000,9994193.580479,341062.050241,0.000000,-215.044412,6309.816968,-0.000000,0.000000,0.000000,0.000000,0.000477,0.000199,-0.000000,10.800000,200.000000,0.000000,0.200000,0.000000,0.000000
55,9993970.677482,347171.685213,0.000000,-219.186225,6309.675928,0.000000,9993976.524555,347371.798239,0.000000,-219.027600,6309.679978,-0.000000,0.000000,0.000000,0.000000,0.000420,0.000203,0.000000,11.000000,200.000000,0.000000,0.200000,0.000000,0.000000
56,9993749.479552,353481.290838,0.000000,-223.169784,6309.536300,0.000000,9993755.485458,353681.407978,0.000000,-223.010757,6309.540476,-0.000000,0.000000,0.000000,0.000000,0.000364,0.000207,-0.000000,11.200000,200.000000,0.000000,0.200000,0.000000,0.000000
57,9993524.298109,359790.755566,0.000000,-227.153254,6309.394157,0.000000,9993530.463222,359990.876947,0.000000,-226.993879,6309.398464,-0.000000,0.000000,0.000000,0.000000,0.000310,0.000211,0.000000,11.400000,200.000000,0.000000,0.200000,0.000000,0.000000
58,9993295.133241,366100.076881,0.000000,-231.136633,6309.249500,0.000000,9993301.457882,366300.202635,0.000000,-230.976963,6309.253940,-0.000000,0.000000,0.000000,0.000000,0.000258,0.000215,-0.000000,11.600000,200.000000,0.000000,0.200000,0.000000,0.000000
59,9993061.985039,372409.252268,0.000000,-235.119921,6309.102327,0.000000,9993068.469478,372609.382532,0.000000,-234.960007,6309.106906,-0.000000,0.000000,0.000000,0.000000,0.000207,0.000219,-0.000000,11.800000,200.000000,0.000000,0.200000,0.000000,0.000000
60,9992824.853598,378718.279212,0.000000,-239.103114,6308.952640,0.000000,9992831.498052,378918.414127,0.000000,-238.943007,6308.957360,-0.000000,0.000000,0.000000,0.000000,0.000157,0.000223,-0.000000,12.000000,200.000000,0.000000,0.200000,0.000000,0.000000
61,9992583.739011,385027.155200,0.000000,-243.086213,6308.800438,0.000000,9992590.543649,385227.294907,0.000000,-242.925961,6308.805303,-0.000000,0.000000,0.000000,0.000000,0.000109,0.000226,0.000000,12.200000,200.000000,0.000000,0.200000,0.000000,0.000000
62,9992338.641374,391335.877715,0.000000,-247.069214,6308.645721,0.000000,9992345.606318,391536.022363,0.000000,-246.908865,6308.650736,-0.000000,0.000000,0.000000,0.000000,0.000062,0.000230,-0.000000,12.400000,200.000000,0.000000,0.200000,0.000000,0.000000
63,9992089.560785,397644.444243,0.000000,-251.052117,6308.488489,0.000000,9992096.686109,397844.593984,0.000000,-250.891716,6308.493658,-0.000000,0.000000,0.000000,0.000000,0.000017,0.000234,-0.000000,12.600000,200.000000,0.000000,0.200000,0.000000,0.000000
64,9991836.497344,403952.852271,0.000000,-255.034920,6308.328743,0.000000,9991843.783076,404153.007258,0.000000,-254.874511,6308.334069,-0.000000,0.000000,0.000000,0.000000,-0.000027,0.000238,-0.000000,12.800000,200.000000,0.000000,0.200000,0.000000,0.000000
65,9991579.451151,410261.099282,0.000000,-259.017622,6308.166483,0.000000,9991586.897278,410461.259676,0.000000,-258.857248,6308.171968,-0.000000,0.000000,0.000000,0.000000,-0.000074,0.000241,-0.000000,13.000000,200.000000,0.000000,0.200000,0.000000,0.000000
